date,parameter,value,temp,dewp,slp,visib,wdsp,mxspd,gust,max,min,prcp,rain,snow,hail,thunder,tornado
2018-01-16,co,35.9810332345684,39.9886471633095,35.8236842105263,997.314285714286,6.07105263157895,12.1285714285714,20.5675324675325,170.584415584416,43.8882738129408,36.0203049974621,81.8402597402598,1,0.272727272727273,0.051948051948052,0.0649350649350649,0
2018-01-16,no2,22.5839244683018,39.6623860429093,35.2169014084507,998.176923076923,6.01637426900585,11.9855153203343,20.716991643454,132.651253481894,43.5436786266058,35.6532652731482,82.4815877437326,0.966573816155989,0.348189415041783,0.0863509749303621,0.200557103064067,0
2018-01-16,o3,39.2671151074385,39.3487302522872,35.0277056277056,998.094444444444,6.03004484304933,12.0547008547009,20.8623931623932,132.618376068376,43.230487543068,35.3091944585351,78.672094017094,0.961538461538461,0.384615384615385,0.0982905982905983,0.192307692307692,0
2018-01-16,pm10,14.2986527214222,39.5287140353559,35.0852112676056,998.221951219512,6.0007299270073,12.0543554006969,20.6853658536585,140.920905923345,43.3617120568647,35.5759815580987,82.6043554006969,0.965156794425087,0.369337979094077,0.0975609756097561,0.191637630662021,0
2018-01-17,co,36.2943020167189,39.8777623679879,31.1105263157895,1002.92142857143,5.82105263157895,12.412987012987,19.7597402597403,256.918181818182,43.8308568538765,35.858444763544,81.835974025974,0.792207792207792,0.883116883116883,0,0.116883116883117,0
2018-01-17,no2,22.973667304348,39.5563043344599,31.2261235955056,1002.97169811321,5.91078717201166,12.3547222222222,19.5261111111111,265.13,43.4878476145352,35.5009718655344,82.2630833333333,0.738888888888889,0.880555555555556,0,0.183333333333333,0
2018-01-17,o3,39.2066813450986,39.246827785172,31.0271551724138,1003.00810810811,5.99107142857143,12.3825531914894,19.5795744680851,241.150212765957,43.1788051765771,35.1629795709798,78.3584680851064,0.714893617021277,0.88936170212766,0,0.165957446808511,0
2018-01-17,pm10,14.3503759670497,39.4255607051572,31.2102112676056,1002.86097560976,5.89197080291971,12.2878048780488,19.304181184669,280.460278745645,43.3090126126681,35.4261571405268,82.6199303135889,0.70383275261324,0.878048780487805,0,0.174216027874564,0
2018-01-18,co,36.7363591348757,39.6162160476416,34.5213333333333,1003.22857142857,5.98,14.9026315789474,28.7789473684211,94.7,43.5091979794176,35.5886069569062,81.5893421052632,1,0.407894736842105,0,0,0
2018-01-18,no2,23.4526213085601,39.3171121339028,33.9797752808989,1003.55660377359,6.05597667638484,15.125,30.2983333333333,112.431388888889,43.1902153025575,35.255837232294,82.2401666666667,0.975,0.516666666666667,0,0.00555555555555556,0
2018-01-18,o3,38.6046462691058,39.006375521124,33.7844827586207,1003.44054054054,6.14330357142857,15.0697872340426,29.6621276595745,110.669787234043,42.8743437593498,34.9192418004761,78.3253617021277,0.970212765957447,0.54468085106383,0,0.00425531914893617,0
2018-01-18,pm10,14.5092992798467,39.1891491132608,33.8450704225352,1003.43658536585,6.04379562043796,15.2439024390244,30.3303135888502,109.494425087108,43.0152068665533,35.1819110518474,82.5938327526133,0.975609756097561,0.536585365853659,0,0.00348432055749129,0
2018-01-19,co,36.8876922699941,39.28834378292,32.7026315789474,1009.82142857143,5.9921052631579,7.73766233766234,13.3636363636364,633.119480519481,43.1130768858992,35.2618145712097,77.9420779220779,0.857142857142857,0.467532467532468,0.012987012987013,0.012987012987013,0
2018-01-19,no2,23.5313194453391,38.992152345543,32.5827586206897,1009.8358490566,6.0134328358209,7.70028409090909,13.3088068181818,668.259943181818,42.8102349104006,34.9176471295862,78.1637784090909,0.826704545454545,0.5,0.00852272727272727,0.0255681818181818,0
2018-01-19,o3,37.9807365640026,38.6788327190834,32.3635964912281,1009.80540540541,6.10045454545455,7.69393939393939,13.3021645021645,642.082683982684,42.4924874090724,34.5811438847466,73.6458874458874,0.800865800865801,0.532467532467532,0.012987012987013,0.025974025974026,0
2018-01-19,pm10,14.5318613427291,38.8651074259976,32.5228260869565,1009.74146341463,5.9906015037594,7.58673835125448,13.1408602150538,686.236200716846,42.6416606993059,34.8412673236244,78.5351254480287,0.810035842293907,0.526881720430108,0.014336917562724,0.028673835125448,0
2018-01-20,co,37.2392232535587,38.8278400792163,32.6876712328767,1007.1,5.3887323943662,6.26081081081081,10.7837837837838,960.041891891892,42.6741009599733,34.7901127193578,59.4675675675676,0.594594594594595,0.540540540540541,0,0,0
2018-01-20,no2,23.6603515884422,38.5347370497277,32.2387931034483,1007.60943396226,5.55963855421687,6.15028409090909,10.6491477272727,913.596875,42.3771364977022,34.4653718049109,66.4857102272727,0.613636363636364,0.622159090909091,0,0,0
2018-01-20,o3,36.9016822116656,38.2217974767927,31.9802631578947,1007.54054054054,5.52981651376147,6.18874458874459,10.7337662337662,898.1670995671,42.0599842274767,34.1232810359948,63.2187445887446,0.575757575757576,0.645021645021645,0,0,0
2018-01-20,pm10,14.6122900744348,38.4092371998909,32.1192857142857,1007.66097560976,5.52835820895522,6.16183745583039,10.6851590106007,927.25406360424,42.2080149966015,34.3857907259932,66.43925795053,0.568904593639576,0.632508833922262,0,0,0
2018-01-21,co,37.1321357070073,38.4178876982639,30.7486111111111,1014.09230769231,4.86176470588235,5.28219178082192,9.93972602739726,879.046575342466,42.2844850869574,34.3685508145959,49.3412328767123,0.438356164383562,0.575342465753425,0,0,0
2018-01-21,no2,23.5330507273728,38.1312904266341,30.909880239521,1013.74705882353,4.69744408945687,5.2914201183432,10.0224852071006,892.721301775148,41.9874055608831,34.0483374911854,54.514201183432,0.443786982248521,0.502958579881657,0,0,0
2018-01-21,o3,36.874292478918,37.8035752117819,30.6200913242009,1013.83428571429,4.61804878048781,5.21936936936937,9.91171171171171,872.062162162162,41.6546308049293,33.6898344200325,53.2371171171171,0.423423423423423,0.554054054054054,0,0,0
2018-01-21,pm10,14.7296157165001,38.0005119983531,30.8720588235294,1013.7675,4.51171875,5.08945454545455,9.65272727272727,907.389818181818,41.8141165433312,33.9580012766701,53.5421454545455,0.403636363636364,0.509090909090909,0,0,0
2018-01-22,co,37.4856937118063,38.1217942760746,34.764,1012.93571428571,4.296,6.25789473684211,11.2657894736842,897.431578947368,42.0454185203909,34.0219229367181,84.2371052631579,0.894736842105263,0.723684210526316,0,0,0
2018-01-22,no2,24.0986607595093,37.831980744948,34.1473087818697,1013.61320754717,4.56,6.96134453781513,11.9652661064426,860.464985994398,41.7433584637895,33.688706159125,84.6173389355742,0.820728291316527,0.689075630252101,0,0,0
2018-01-22,o3,36.7650148447768,37.4971407234885,33.8426724137931,1013.60540540541,4.50401785714286,6.83617021276596,11.8923404255319,842.170212765958,41.4055187162311,33.3174442912771,80.8784255319149,0.825531914893617,0.710638297872341,0,0,0
2018-01-22,pm10,15.1204499264942,37.7018535876204,33.6978723404255,1013.6243902439,4.57058823529412,7.05719298245614,11.9571929824561,852.614736842105,41.5673308123371,33.5950089959683,85.635298245614,0.807017543859649,0.719298245614035,0,0,0
2018-01-23,co,38.2372362830351,37.8652696007499,37.7701298701299,1024.53571428571,5.52105263157895,7.03506493506494,12.0480519480519,898.379220779221,41.8635022144746,33.6869445817397,57.1496103896104,0.753246753246753,0.0909090909090909,0,0,0
2018-01-23,no2,24.8368117318517,37.5964800835723,37.4124645892351,1024.69433962264,5.36607142857143,7.30113314447592,12.5175637393768,839.508781869689,41.5694742045302,33.3592193866382,66.0208781869688,0.798866855524079,0.110481586402266,0,0,0
2018-01-23,o3,36.5673139800608,37.255246681589,37.1813852813853,1024.61621621622,5.38045454545455,7.28831168831169,12.565367965368,818.14025974026,41.2277318743839,32.9831051730629,64.0917316017316,0.80952380952381,0.125541125541126,0,0,0
2018-01-23,pm10,15.9875261695639,37.4788876879521,37.2430604982206,1024.65365853659,5.27276119402985,7.30035587188612,12.6124555160142,833.182206405694,41.4067980594349,33.2806567986217,67.2764412811388,0.804270462633452,0.124555160142349,0,0,0
2018-01-24,co,38.5469538428138,37.5073959165394,43.174025974026,1020.98571428571,6.02054794520548,9.86363636363636,14.4493506493507,646.528571428572,41.5310086472231,33.3024749910964,45.4519480519481,0.532467532467532,0.012987012987013,0,0,0
2018-01-24,no2,25.3934733050208,37.2235830339804,43.2348441926346,1022.01698113208,6.0322188449848,10.7181303116147,15.6637393767705,510.356373937677,41.2313036144486,32.971112198942,49.0160623229462,0.586402266288952,0.0141643059490085,0,0,0
2018-01-24,o3,36.4598429197549,36.8823515227854,42.8411255411255,1021.88108108108,6.07023255813954,10.5311688311688,15.4194805194805,499.721212121212,40.8873081926077,32.596919542474,46.76670995671,0.606060606060606,0.0216450216450216,0,0,0
2018-01-24,pm10,17.0626673038619,37.1074314964089,43.2302491103203,1021.96585365854,6.04318181818182,10.8306049822064,15.7455516014235,498.790747330961,41.0744581473432,32.8915184805349,48.7634519572954,0.583629893238434,0.0106761565836299,0,0,0
2018-01-25,co,38.8746007809371,37.1495011796973,41.6038961038961,1015.43571428571,6.16338028169014,6.44285714285714,12.1896103896104,860.571428571429,41.1128507524863,32.9076504296929,64.9407792207792,0.792207792207792,0,0,0,0
2018-01-25,no2,25.7815841273819,36.8475689962421,41.2739612188366,1016.68867924528,6.20155763239875,6.91551246537396,12.8434903047091,783.732132963989,40.8236398014926,32.5527039557052,62.0528808864266,0.703601108033241,0,0,0,0
2018-01-25,o3,36.5735897751557,36.5111228593394,40.8805907172996,1016.45,6.41745283018868,6.91097046413502,12.7354430379747,752.841350210971,40.4832585208624,32.190627086138,57.8207594936709,0.670886075949367,0,0,0,0
